COAST,temp,weekday,date,hour
12195.46421,25.1,1,8/17/15,9
13126.27753,24.35,1,8/17/15,10
14236.6178,23.85,1,8/17/15,11
15271.98401,25.1,1,8/17/15,12
16097.81711,26.6,1,8/17/15,13
16819.17336,28.35,1,8/17/15,14
17289.39212,29.35,1,8/17/15,15
17510.56879,30.6,1,8/17/15,16
17740.48075,31.6,1,8/17/15,17
17652.85554,31.6,1,8/17/15,18
12957.95339,26.1,1,8/18/15,9
14030.4389,25.6,1,8/18/15,10
15068.21912,24.35,1,8/18/15,11
16048.72706,26.6,1,8/18/15,12
16811.45718,28.35,1,8/18/15,13
17291.94697,30.1,1,8/18/15,14
17691.75351,31.6,1,8/18/15,15
18019.13739,31.6,1,8/18/15,16
17968.81811,32.1,1,8/18/15,17
17564.31525,35.1,1,8/18/15,18
13085.41829,26.6,1,8/19/15,9
13755.42585,27.1,1,8/19/15,10
14803.14025,27.1,1,8/19/15,11
15675.8729,27.1,1,8/19/15,12
15974.86469,27.1,1,8/19/15,13
15580.88207,29.35,1,8/19/15,14
14953.82766,30.1,1,8/19/15,15
14551.77289,31.85,1,8/19/15,16
14436.43545,25.6,1,8/19/15,17
14231.58718,24.6,1,8/19/15,18
11945.04663,26.6,1,8/20/15,9
11965.5542,26.6,1,8/20/15,10
11920.00302,27.1,1,8/20/15,11
11839.46269,25.85,1,8/20/15,12
11696.29519,24.1,1,8/20/15,13
11563.35439,23.85,1,8/20/15,14
11421.31591,23.35,1,8/20/15,15
11385.58388,23.35,1,8/20/15,16
11246.81383,23.35,1,8/20/15,17
11054.81157,23.35,1,8/20/15,18
11125.12527,24.35,1,8/21/15,9
11525.8706,24.35,1,8/21/15,10
11725.95983,24.35,1,8/21/15,11
12095.20195,25.6,1,8/21/15,12
12738.00554,25.6,1,8/21/15,13
13696.73286,23.35,1,8/21/15,14
14574.01082,24.35,1,8/21/15,15
15285.9742,24.85,1,8/21/15,16
15588.66472,28.35,1,8/21/15,17
15308.637,29.35,1,8/21/15,18
11548.03322,25.6,0,8/22/15,9
12730.4348,26.1,0,8/22/15,10
13835.49652,26.1,0,8/22/15,11
14350.73417,26.6,0,8/22/15,12
14562.58337,28.35,0,8/22/15,13
14826.18786,30.1,0,8/22/15,14
15340.91147,29.35,0,8/22/15,15
15723.89152,27.1,0,8/22/15,16
15862.50399,28.35,0,8/22/15,17
15735.57063,30.6,0,8/22/15,18
11271.73047,26.1,0,8/23/15,9
12507.01036,25.6,0,8/23/15,10
13712.23368,25.6,0,8/23/15,11
14871.07014,26.6,0,8/23/15,12
15819.32693,28.85,0,8/23/15,13
16519.65331,30.6,0,8/23/15,14
16987.52137,31.6,0,8/23/15,15
17289.05659,32.85,0,8/23/15,16
17462.8106,33.35,0,8/23/15,17
17352.30994,33.85,0,8/23/15,18
12781.30386,26.1,1,8/24/15,9
13677.73583,25.6,1,8/24/15,10
14840.78071,25.6,1,8/24/15,11
15950.67366,26.6,1,8/24/15,12
16896.06636,28.35,1,8/24/15,13
17720.10814,29.35,1,8/24/15,14
18301.82182,31.6,1,8/24/15,15
18700.38481,32.85,1,8/24/15,16
18818.74601,33.85,1,8/24/15,17
18590.59241,34.35,1,8/24/15,18
13151.58329,26.1,1,8/25/15,9
14073.06982,26.1,1,8/25/15,10
15229.71156,26.1,1,8/25/15,11
16293.2245,27.1,1,8/25/15,12
17135.63486,28.85,1,8/25/15,13
16620.66792,30.6,1,8/25/15,14
15068.9987,32.1,1,8/25/15,15
14328.46197,33.35,1,8/25/15,16
14028.91822,33.85,1,8/25/15,17
13962.39326,26.35,1,8/25/15,18
11590.84784,23.85,1,8/26/15,9
12304.96731,23.85,1,8/26/15,10
13079.1739,23.35,1,8/26/15,11
13816.06047,23.85,1,8/26/15,12
14473.96216,25.1,1,8/26/15,13
15179.21532,27.1,1,8/26/15,14
15793.31076,28.35,1,8/26/15,15
16379.45553,29.35,1,8/26/15,16
16685.86593,30.1,1,8/26/15,17
16555.51334,31.1,1,8/26/15,18
11207.38861,22.85,1,8/27/15,9
12073.29721,22.1,1,8/27/15,10
13044.06281,22.1,1,8/27/15,11
14000.0275,23.35,1,8/27/15,12
14949.50713,26.1,1,8/27/15,13
15786.86502,28.35,1,8/27/15,14
16425.32029,29.35,1,8/27/15,15
16860.8515,30.6,1,8/27/15,16
17078.93715,31.1,1,8/27/15,17
16799.90191,32.1,1,8/27/15,18
11426.4511,22.1,1,8/28/15,9
12287.60094,23.35,1,8/28/15,10
13275.94749,22.85,1,8/28/15,11
14168.57417,24.35,1,8/28/15,12
14870.36213,26.6,1,8/28/15,13
15634.87909,27.85,1,8/28/15,14
16251.96556,29.35,1,8/28/15,15
16683.57142,30.1,1,8/28/15,16
16896.12105,30.6,1,8/28/15,17
16680.3818,30.6,1,8/28/15,18
10527.6546,22.1,0,8/29/15,9
11571.57812,22.85,0,8/29/15,10
12635.87169,22.1,0,8/29/15,11
13584.61781,22.85,0,8/29/15,12
14427.68005,26.1,0,8/29/15,13
15080.6822,27.85,0,8/29/15,14
15639.02936,28.85,0,8/29/15,15
16019.68097,30.1,0,8/29/15,16
16078.95418,31.1,0,8/29/15,17
15772.37933,30.6,0,8/29/15,18
10026.64686,22.85,0,8/30/15,9
10898.15177,22.1,0,8/30/15,10
11916.5671,22.1,0,8/30/15,11
12822.08612,23.35,0,8/30/15,12
13543.04423,26.6,0,8/30/15,13
14326.04557,27.1,0,8/30/15,14
14984.70586,28.35,0,8/30/15,15
15333.37136,28.85,0,8/30/15,16
15413.74851,30.6,0,8/30/15,17
15479.68772,31.6,0,8/30/15,18
11984.12021,22.85,1,8/31/15,9
12958.46665,22.85,1,8/31/15,10
14030.11006,23.35,1,8/31/15,11
14615.45738,25.1,1,8/31/15,12
14550.50326,27.85,1,8/31/15,13
14410.59008,28.85,1,8/31/15,14
14433.49907,29.35,1,8/31/15,15
14636.67613,28.85,1,8/31/15,16
15130.87077,28.35,1,8/31/15,17
15214.31704,28.35,1,8/31/15,18
11737.01387,25.1,1,6/1/16,9
12554.88403,24.85,1,6/1/16,10
13253.1193,24.35,1,6/1/16,11
13753.37781,25.6,1,6/1/16,12
14112.61897,26.6,1,6/1/16,13
14537.13296,27.85,1,6/1/16,14
14940.99311,27.35,1,6/1/16,15
15160.67036,26.1,1,6/1/16,16
14554.2438,27.1,1,6/1/16,17
13988.17205,28.85,1,6/1/16,18
11472.05116,25.1,1,6/2/16,9
11678.62803,25.1,1,6/2/16,10
11773.56797,25.1,1,6/2/16,11
12037.95203,26.1,1,6/2/16,12
12339.23799,23.35,1,6/2/16,13
12543.97036,22.85,1,6/2/16,14
12725.33872,22.85,1,6/2/16,15
13011.13819,23.35,1,6/2/16,16
13028.93114,23.35,1,6/2/16,17
12666.28943,24.35,1,6/2/16,18
10633.13438,21.6,1,6/3/16,9
11050.70447,22.1,1,6/3/16,10
11524.70634,22.1,1,6/3/16,11
11940.26932,22.85,1,6/3/16,12
12425.32076,21.6,1,6/3/16,13
13036.57721,22.1,1,6/3/16,14
13360.60274,23.85,1,6/3/16,15
13208.93032,24.6,1,6/3/16,16
12979.69453,25.35,1,6/3/16,17
12712.52047,28.35,1,6/3/16,18
9380.794183,21.6,0,6/4/16,9
9891.805094,21.85,0,6/4/16,10
10336.36494,21.85,0,6/4/16,11
10672.65306,22.1,0,6/4/16,12
11002.47364,21.6,0,6/4/16,13
11209.79349,21.6,0,6/4/16,14
11440.57542,22.85,0,6/4/16,15
11626.89138,23.35,0,6/4/16,16
11691.74273,25.1,0,6/4/16,17
11538.21468,25.6,0,6/4/16,18
9276.922926,22.1,0,6/5/16,9
10081.25563,21.85,0,6/5/16,10
10798.79264,21.85,0,6/5/16,11
11448.75078,22.1,0,6/5/16,12
11976.63133,23.35,0,6/5/16,13
12406.32872,25.6,0,6/5/16,14
12706.76049,25.85,0,6/5/16,15
12819.03995,27.1,0,6/5/16,16
12848.97296,28.35,0,6/5/16,17
12714.93625,25.1,0,6/5/16,18
10996.09521,23.35,1,6/6/16,9
11586.67192,22.85,1,6/6/16,10
12139.3478,23.35,1,6/6/16,11
12805.49224,23.35,1,6/6/16,12
13566.83928,24.35,1,6/6/16,13
14328.38652,25.85,1,6/6/16,14
15007.84121,26.6,1,6/6/16,15
15588.23438,27.1,1,6/6/16,16
15851.43281,28.85,1,6/6/16,17
15885.41002,29.35,1,6/6/16,18
11897.25255,23.85,1,6/7/16,9
12889.66223,24.35,1,6/7/16,10
13979.42046,24.35,1,6/7/16,11
14874.13146,25.6,1,6/7/16,12
15449.77246,27.85,1,6/7/16,13
15962.48763,29.35,1,6/7/16,14
16420.55643,30.1,1,6/7/16,15
16654.56562,31.1,1,6/7/16,16
16592.46806,30.6,1,6/7/16,17
16269.65596,31.1,1,6/7/16,18
12072.10174,24.35,1,6/8/16,9
13103.96942,23.85,1,6/8/16,10
14169.56678,25.1,1,6/8/16,11
15081.82882,26.1,1,6/8/16,12
15776.26507,28.35,1,6/8/16,13
16281.39781,29.35,1,6/8/16,14
16660.9159,30.6,1,6/8/16,15
16939.94318,31.1,1,6/8/16,16
17001.41663,31.1,1,6/8/16,17
16794.22672,31.1,1,6/8/16,18
12446.45407,25.1,1,6/9/16,9
13565.8116,25.1,1,6/9/16,10
14627.40159,25.6,1,6/9/16,11
15545.87524,26.6,1,6/9/16,12
16265.0768,28.85,1,6/9/16,13
16780.83584,30.1,1,6/9/16,14
16762.95123,30.6,1,6/9/16,15
16261.22435,31.6,1,6/9/16,16
15860.69815,32.1,1,6/9/16,17
15427.96939,31.1,1,6/9/16,18
12214.0813,25.1,1,6/10/16,9
13217.00593,25.1,1,6/10/16,10
14289.37926,25.6,1,6/10/16,11
15126.53409,27.1,1,6/10/16,12
15786.39848,27.85,1,6/10/16,13
16400.99426,28.85,1,6/10/16,14
16884.79442,30.1,1,6/10/16,15
17135.37147,31.1,1,6/10/16,16
17032.8544,31.1,1,6/10/16,17
16626.44692,31.1,1,6/10/16,18
11730.07897,25.6,0,6/11/16,9
12830.59582,25.1,0,6/11/16,10
13961.51991,25.1,0,6/11/16,11
14865.45434,26.1,0,6/11/16,12
15522.13301,28.35,0,6/11/16,13
16025.4095,30.1,0,6/11/16,14
16461.93987,31.1,0,6/11/16,15
16754.17801,32.1,0,6/11/16,16
16857.2305,32.1,0,6/11/16,17
16727.85174,32.85,0,6/11/16,18
11601.51673,27.1,0,6/12/16,9
12418.10805,27.85,0,6/12/16,10
13151.40278,27.85,0,6/12/16,11
13662.69767,27.85,0,6/12/16,12
14222.25221,28.85,0,6/12/16,13
14160.75999,29.35,0,6/12/16,14
13838.65704,27.6,0,6/12/16,15
13201.22298,27.85,0,6/12/16,16
12540.43543,30.1,0,6/12/16,17
12202.69938,29.35,0,6/12/16,18
12617.88367,26.6,1,6/13/16,9
13575.56733,26.1,1,6/13/16,10
14573.20589,26.1,1,6/13/16,11
15541.39498,27.1,1,6/13/16,12
16302.66915,27.85,1,6/13/16,13
16905.86541,29.35,1,6/13/16,14
17366.05224,31.1,1,6/13/16,15
17622.02015,31.6,1,6/13/16,16
17753.93397,32.85,1,6/13/16,17
17507.9958,33.35,1,6/13/16,18
12997.57637,25.6,1,6/14/16,9
14038.84369,25.6,1,6/14/16,10
15110.29628,26.1,1,6/14/16,11
16055.30083,27.85,1,6/14/16,12
16851.7934,28.85,1,6/14/16,13
17547.29545,29.35,1,6/14/16,14
18020.14018,31.1,1,6/14/16,15
18250.96341,31.6,1,6/14/16,16
18191.87331,32.85,1,6/14/16,17
18011.84774,33.35,1,6/14/16,18
13510.66239,26.1,1,6/15/16,9
14602.99554,26.6,1,6/15/16,10
15807.76458,26.6,1,6/15/16,11
16812.91565,27.85,1,6/15/16,12
17566.81759,29.35,1,6/15/16,13
18137.69143,30.35,1,6/15/16,14
18684.54082,31.6,1,6/15/16,15
18909.27012,33.35,1,6/15/16,16
18860.80545,33.85,1,6/15/16,17
18618.79657,34.35,1,6/15/16,18
13556.66916,25.6,1,6/16/16,9
14666.93646,26.1,1,6/16/16,10
15869.15758,26.6,1,6/16/16,11
16945.382,27.1,1,6/16/16,12
17700.69088,28.85,1,6/16/16,13
18376.94564,30.1,1,6/16/16,14
18896.42769,31.6,1,6/16/16,15
18986.67469,32.1,1,6/16/16,16
18873.32382,33.85,1,6/16/16,17
18677.64537,34.35,1,6/16/16,18
13371.64794,25.6,1,6/17/16,9
14392.21801,25.6,1,6/17/16,10
15482.88279,25.6,1,6/17/16,11
16500.13716,27.1,1,6/17/16,12
17350.03118,28.85,1,6/17/16,13
18159.31393,29.35,1,6/17/16,14
18617.82915,31.1,1,6/17/16,15
18716.81559,32.1,1,6/17/16,16
18686.60818,33.35,1,6/17/16,17
18429.97561,33.85,1,6/17/16,18
12530.59774,26.1,0,6/18/16,9
13652.72516,25.6,0,6/18/16,10
14746.89484,26.1,0,6/18/16,11
15790.7843,27.1,0,6/18/16,12
16529.17893,29.35,0,6/18/16,13
17132.9809,31.1,0,6/18/16,14
17595.72595,31.6,0,6/18/16,15
17852.42309,32.85,0,6/18/16,16
17819.00365,33.35,0,6/18/16,17
17235.67597,33.85,0,6/18/16,18
10958.98859,23.85,0,6/19/16,9
12095.93202,23.85,0,6/19/16,10
13252.08843,23.85,0,6/19/16,11
14220.03599,25.6,0,6/19/16,12
14927.83937,26.6,0,6/19/16,13
15252.2174,28.85,0,6/19/16,14
15437.15443,30.6,0,6/19/16,15
15453.24244,31.1,0,6/19/16,16
15525.40279,30.6,0,6/19/16,17
15578.3057,27.35,0,6/19/16,18
13121.28455,25.1,1,6/20/16,9
14247.92252,25.1,1,6/20/16,10
15288.04729,26.1,1,6/20/16,11
16165.64982,28.35,1,6/20/16,12
16843.41668,30.1,1,6/20/16,13
17395.38924,30.1,1,6/20/16,14
17729.34315,31.6,1,6/20/16,15
17738.07783,31.6,1,6/20/16,16
17299.57762,31.6,1,6/20/16,17
16794.06691,31.6,1,6/20/16,18
13027.75479,25.1,1,6/21/16,9
14056.91441,25.6,1,6/21/16,10
15135.52102,25.6,1,6/21/16,11
15818.15642,27.1,1,6/21/16,12
16256.95332,28.85,1,6/21/16,13
16681.0996,30.1,1,6/21/16,14
16845.52286,30.6,1,6/21/16,15
16645.02817,28.85,1,6/21/16,16
16211.3467,28.85,1,6/21/16,17
15828.2444,31.6,1,6/21/16,18
12963.49631,25.6,1,6/22/16,9
13940.74652,25.6,1,6/22/16,10
14864.08643,26.1,1,6/22/16,11
15507.81649,27.1,1,6/22/16,12
15971.97336,28.35,1,6/22/16,13
16507.98878,30.1,1,6/22/16,14
17105.5512,28.85,1,6/22/16,15
17650.87893,28.85,1,6/22/16,16
17821.35464,30.1,1,6/22/16,17
17544.40013,30.6,1,6/22/16,18
13028.61839,25.1,1,6/23/16,9
14045.3395,24.35,1,6/23/16,10
15114.60727,24.35,1,6/23/16,11
16033.48084,27.1,1,6/23/16,12
16806.34208,28.85,1,6/23/16,13
17497.80884,30.1,1,6/23/16,14
17953.73502,31.6,1,6/23/16,15
18084.36007,31.1,1,6/23/16,16
18079.03307,33.35,1,6/23/16,17
17716.18008,32.85,1,6/23/16,18
12720.51739,24.35,1,6/24/16,9
13876.37718,24.35,1,6/24/16,10
15040.57969,24.35,1,6/24/16,11
15945.2117,27.1,1,6/24/16,12
16684.91014,28.85,1,6/24/16,13
17289.56179,29.1,1,6/24/16,14
17139.09538,31.6,1,6/24/16,15
16882.88665,31.6,1,6/24/16,16
16606.46294,33.35,1,6/24/16,17
16447.36058,33.35,1,6/24/16,18
12368.85564,26.1,0,6/25/16,9
13667.68253,26.1,0,6/25/16,10
14819.95052,26.1,0,6/25/16,11
15550.35992,28.35,0,6/25/16,12
15997.59565,30.1,0,6/25/16,13
16010.29831,31.1,0,6/25/16,14
16275.92662,28.1,0,6/25/16,15
16833.73383,30.35,0,6/25/16,16
16971.79387,31.6,0,6/25/16,17
16585.19766,30.1,0,6/25/16,18
11997.19897,26.1,0,6/26/16,9
13202.29977,26.1,0,6/26/16,10
14323.53723,26.6,0,6/26/16,11
15258.99526,28.35,0,6/26/16,12
15958.28138,29.35,0,6/26/16,13
16370.8592,30.6,0,6/26/16,14
16588.5553,31.6,0,6/26/16,15
16628.3355,31.1,0,6/26/16,16
16656.93309,31.85,0,6/26/16,17
16585.15789,30.6,0,6/26/16,18
13359.32824,25.6,1,6/27/16,9
14455.6098,25.6,1,6/27/16,10
15724.89131,25.6,1,6/27/16,11
16837.6034,28.35,1,6/27/16,12
17560.07998,29.35,1,6/27/16,13
18102.01098,31.1,1,6/27/16,14
18056.29219,31.6,1,6/27/16,15
17482.34555,32.85,1,6/27/16,16
17084.97369,32.85,1,6/27/16,17
16903.40143,33.35,1,6/27/16,18
13267.4254,26.6,1,6/28/16,9
14385.99013,26.1,1,6/28/16,10
15597.94382,26.6,1,6/28/16,11
16698.03017,27.85,1,6/28/16,12
17548.17247,29.35,1,6/28/16,13
17917.86793,30.6,1,6/28/16,14
16908.96685,31.6,1,6/28/16,15
15479.12643,33.35,1,6/28/16,16
14778.75463,33.35,1,6/28/16,17
14156.48339,29.725,1,6/28/16,18
11912.53826,23.85,1,6/29/16,9
12776.91168,23.85,1,6/29/16,10
13961.01655,23.85,1,6/29/16,11
15118.73501,25.1,1,6/29/16,12
16058.35937,27.1,1,6/29/16,13
16829.59774,28.35,1,6/29/16,14
17397.01441,29.35,1,6/29/16,15
17762.33747,30.6,1,6/29/16,16
17758.29261,31.6,1,6/29/16,17
17569.34905,32.85,1,6/29/16,18
12856.03879,26.6,1,6/30/16,9
13909.23331,26.6,1,6/30/16,10
15071.7578,26.1,1,6/30/16,11
16007.38079,27.1,1,6/30/16,12
16736.80897,28.35,1,6/30/16,13
17473.72851,29.35,1,6/30/16,14
17893.8957,31.1,1,6/30/16,15
18060.60374,32.1,1,6/30/16,16
18139.47076,32.1,1,6/30/16,17
17847.69344,32.1,1,6/30/16,18
