Crash_ID,Make,Model_Year,Body_Style,Age,Gender,Total_Injury,Death,Crash_Date,Crash_Year,Crash_Month,Crash_Week_Day,Crash_Time,Latitude,Longitude
14976277,Honda,2013,Car 4 door,55,Female,2,0,3/16/16,2016,3,3,2:04 PM,30.34774163,-97.71247936
14979650,GMC,2012,Sport,34,Female,0,0,3/16/16,2016,3,3,11:35 AM,30.32144465,-97.68837428
14979723,Ford,2013,Sport,22,Male,1,0,3/19/16,2016,3,6,3:42 PM,30.37587752,-97.80508095
14979723,Ford,2013,Sport,60,Female,1,0,3/19/16,2016,3,6,3:42 PM,30.37587752,-97.80508095
14983080,Ford,2004,Pickup,18,Female,0,0,3/21/16,2016,3,1,4:50 PM,30.47068704,-97.79010686
14983080,Ford,2004,Pickup,19,Female,0,0,3/21/16,2016,3,1,4:50 PM,30.47068704,-97.79010686
14983080,Chevrolet,2003,car 2 door,18,Female,0,0,3/21/16,2016,3,1,4:50 PM,30.47068704,-97.79010686
14983080,Chevrolet,2003,car 2 door,19,Female,0,0,3/21/16,2016,3,1,4:50 PM,30.47068704,-97.79010686
14985180,Mitsubishi,2001,Car 4 door,26,Male,1,0,3/13/16,2016,3,7,4:07 AM,30.29769884,-97.75844458
14985180,Mitsubishi,2001,Car 4 door,33,Male,1,0,3/13/16,2016,3,7,4:07 AM,30.29769884,-97.75844458
14985180,Ford,2014,Car 4 door,26,Male,1,0,3/13/16,2016,3,7,4:07 AM,30.29769884,-97.75844458
14985180,Ford,2014,Car 4 door,33,Male,1,0,3/13/16,2016,3,7,4:07 AM,30.29769884,-97.75844458
14987512,Volkswagen,2002,car 2 door,18,Female,0,0,3/19/16,2016,3,6,5:31 PM,30.40597568,-97.72373183
14987512,Volkswagen,2002,car 2 door,32,Male,0,0,3/19/16,2016,3,6,5:31 PM,30.40597568,-97.72373183
14987512,Volkswagen,2002,car 2 door,31,Female,0,0,3/19/16,2016,3,6,5:31 PM,30.40597568,-97.72373183
14987512,Volkswagen,2002,car 2 door,60,Male,0,0,3/19/16,2016,3,6,5:31 PM,30.40597568,-97.72373183
14987512,Honda,2012,Car 4 door,18,Female,0,0,3/19/16,2016,3,6,5:31 PM,30.40597568,-97.72373183
14987512,Honda,2012,Car 4 door,32,Male,0,0,3/19/16,2016,3,6,5:31 PM,30.40597568,-97.72373183
14987512,Honda,2012,Car 4 door,31,Female,0,0,3/19/16,2016,3,6,5:31 PM,30.40597568,-97.72373183
14987512,Honda,2012,Car 4 door,60,Male,0,0,3/19/16,2016,3,6,5:31 PM,30.40597568,-97.72373183
14987512,Honda,2011,Car 4 door,18,Female,0,0,3/19/16,2016,3,6,5:31 PM,30.40597568,-97.72373183
14987512,Honda,2011,Car 4 door,32,Male,0,0,3/19/16,2016,3,6,5:31 PM,30.40597568,-97.72373183
14987512,Honda,2011,Car 4 door,31,Female,0,0,3/19/16,2016,3,6,5:31 PM,30.40597568,-97.72373183
14987512,Honda,2011,Car 4 door,60,Male,0,0,3/19/16,2016,3,6,5:31 PM,30.40597568,-97.72373183
14988945,Ford,2011,car 2 door,65,Female,2,0,2/26/16,2016,2,5,9:20 PM,30.47642349,-97.76480647
14988945,Ford,2011,car 2 door,56,Male,2,0,2/26/16,2016,2,5,9:20 PM,30.47642349,-97.76480647
14993466,Ford,2002,Car 4 door,29,Male,2,0,2/10/16,2016,2,3,9:55 PM,30.39414666,-97.7464793
14993466,Ford,2002,Car 4 door,57,Male,2,0,2/10/16,2016,2,3,9:55 PM,30.39414666,-97.7464793
14998128,Chevrolet,2004,Sport,17,Male,0,0,3/17/16,2016,3,4,12:46 AM,30.31599281,-97.6631144
14998355,Ford,,Car 4 door,47,Male,0,0,3/30/16,2016,3,3,8:55 AM,30.42935408,-97.75963307
14998355,Ford,,Car 4 door,34,Male,0,0,3/30/16,2016,3,3,8:55 AM,30.42935408,-97.75963307
14998355,Ford,2001,Pickup,47,Male,0,0,3/30/16,2016,3,3,8:55 AM,30.42935408,-97.75963307
14998355,Ford,2001,Pickup,34,Male,0,0,3/30/16,2016,3,3,8:55 AM,30.42935408,-97.75963307
15000179,Honda,2009,car 2 door,17,Female,0,0,3/4/16,2016,3,5,3:08 PM,30.27472822,-97.77101122
15000179,Honda,2009,car 2 door,41,Female,0,0,3/4/16,2016,3,5,3:08 PM,30.27472822,-97.77101122
15000179,Toyota,2014,Sport,17,Female,0,0,3/4/16,2016,3,5,3:08 PM,30.27472822,-97.77101122
15000179,Toyota,2014,Sport,41,Female,0,0,3/4/16,2016,3,5,3:08 PM,30.27472822,-97.77101122
15002862,Honda,1997,Car 4 door,42,Male,0,0,3/31/16,2016,3,4,5:15 PM,30.22145845,-97.68315789
15002862,Honda,1997,Car 4 door,50,Female,0,0,3/31/16,2016,3,4,5:15 PM,30.22145845,-97.68315789
15006743,Ford,2013,Van,37,Male,1,0,3/24/16,2016,3,4,5:33 PM,30.22041105,-97.68705067
15006743,Ford,2013,Van,59,Female,1,0,3/24/16,2016,3,4,5:33 PM,30.22041105,-97.68705067
15006743,Ford,2013,Van,45,Male,1,0,3/24/16,2016,3,4,5:33 PM,30.22041105,-97.68705067
15006743,Chevrolet,2015,Sport,37,Male,1,0,3/24/16,2016,3,4,5:33 PM,30.22041105,-97.68705067
15006743,Chevrolet,2015,Sport,59,Female,1,0,3/24/16,2016,3,4,5:33 PM,30.22041105,-97.68705067
15006743,Chevrolet,2015,Sport,45,Male,1,0,3/24/16,2016,3,4,5:33 PM,30.22041105,-97.68705067
15006743,Ford,2011,Car 4 door,37,Male,1,0,3/24/16,2016,3,4,5:33 PM,30.22041105,-97.68705067
15006743,Ford,2011,Car 4 door,59,Female,1,0,3/24/16,2016,3,4,5:33 PM,30.22041105,-97.68705067
15006743,Ford,2011,Car 4 door,45,Male,1,0,3/24/16,2016,3,4,5:33 PM,30.22041105,-97.68705067
15006864,Ford,2016,Bus,42,Male,0,0,4/1/16,2016,4,5,11:40 AM,30.40783985,-97.67828735
15006864,Ford,2016,Bus,56,Male,0,0,4/1/16,2016,4,5,11:40 AM,30.40783985,-97.67828735
15006864,Honda,2002,Sport,42,Male,0,0,4/1/16,2016,4,5,11:40 AM,30.40783985,-97.67828735
15006864,Honda,2002,Sport,56,Male,0,0,4/1/16,2016,4,5,11:40 AM,30.40783985,-97.67828735
15006906,Honda,1997,Car 4 door,58,Male,1,0,4/1/16,2016,4,5,5:23 PM,30.16705212,-97.78608302
15006906,Honda,1997,Car 4 door,22,Female,1,0,4/1/16,2016,4,5,5:23 PM,30.16705212,-97.78608302
15006906,Nissan,2015,Car 4 door,58,Male,1,0,4/1/16,2016,4,5,5:23 PM,30.16705212,-97.78608302
15006906,Nissan,2015,Car 4 door,22,Female,1,0,4/1/16,2016,4,5,5:23 PM,30.16705212,-97.78608302
15006907,Nissan,2007,Car 4 door,32,Female,0,0,4/1/16,2016,4,5,12:25 PM,30.23253071,-97.79353951
15006907,Nissan,2007,Car 4 door,48,Female,0,0,4/1/16,2016,4,5,12:25 PM,30.23253071,-97.79353951
15006907,Nissan,2007,Car 4 door,45,Male,0,0,4/1/16,2016,4,5,12:25 PM,30.23253071,-97.79353951
15006907,Ford,2014,Pickup,32,Female,0,0,4/1/16,2016,4,5,12:25 PM,30.23253071,-97.79353951
15006907,Ford,2014,Pickup,48,Female,0,0,4/1/16,2016,4,5,12:25 PM,30.23253071,-97.79353951
15006907,Ford,2014,Pickup,45,Male,0,0,4/1/16,2016,4,5,12:25 PM,30.23253071,-97.79353951
15007092,Chevrolet,2014,Pickup,42,Male,0,0,4/4/16,2016,4,1,6:27 AM,30.25214478,-97.69828247
15010701,Honda,2007,car 2 door,21,Male,0,0,3/31/16,2016,3,4,2:20 PM,30.27955973,-97.73431363
15010701,Honda,2007,car 2 door,28,Male,0,0,3/31/16,2016,3,4,2:20 PM,30.27955973,-97.73431363
15010701,Honda,2007,car 2 door,25,Female,0,0,3/31/16,2016,3,4,2:20 PM,30.27955973,-97.73431363
15010701,Infiniti,2002,Car 4 door,21,Male,0,0,3/31/16,2016,3,4,2:20 PM,30.27955973,-97.73431363
15010701,Infiniti,2002,Car 4 door,28,Male,0,0,3/31/16,2016,3,4,2:20 PM,30.27955973,-97.73431363
15010701,Infiniti,2002,Car 4 door,25,Female,0,0,3/31/16,2016,3,4,2:20 PM,30.27955973,-97.73431363
15010763,Honda,2005,car 2 door,18,Male,2,0,4/3/16,2016,4,7,9:22 PM,30.22949437,-97.68291094
15010763,Honda,2005,car 2 door,48,Male,2,0,4/3/16,2016,4,7,9:22 PM,30.22949437,-97.68291094
15012626,Chevrolet,2004,Car 4 door,40,Male,1,0,3/6/16,2016,3,7,12:43 AM,30.33273619,-97.68688533
15012626,Chevrolet,2004,Car 4 door,22,Male,1,0,3/6/16,2016,3,7,12:43 AM,30.33273619,-97.68688533
15012626,Nissan,2009,Car 4 door,40,Male,1,0,3/6/16,2016,3,7,12:43 AM,30.33273619,-97.68688533
15012626,Nissan,2009,Car 4 door,22,Male,1,0,3/6/16,2016,3,7,12:43 AM,30.33273619,-97.68688533
15015718,Chevrolet,2003,Sport,22,Female,5,0,4/4/16,2016,4,1,4:13 PM,30.26997478,-97.74594246
15015718,Chevrolet,2003,Sport,71,Male,5,0,4/4/16,2016,4,1,4:13 PM,30.26997478,-97.74594246
15015779,Honda,2008,Car 4 door,27,Female,0,0,4/5/16,2016,4,2,12:12 PM,30.28093104,-97.74658382
15015779,Honda,2008,Car 4 door,19,Female,0,0,4/5/16,2016,4,2,12:12 PM,30.28093104,-97.74658382
15015779,Infiniti,2009,Sport,27,Female,0,0,4/5/16,2016,4,2,12:12 PM,30.28093104,-97.74658382
15015779,Infiniti,2009,Sport,19,Female,0,0,4/5/16,2016,4,2,12:12 PM,30.28093104,-97.74658382
15015817,Ford,2003,Pickup,23,Female,0,0,4/6/16,2016,4,3,11:33 AM,30.43485543,-97.77085913
15015817,Ford,2003,Pickup,44,Male,0,0,4/6/16,2016,4,3,11:33 AM,30.43485543,-97.77085913
15024828,Buick,2001,Car 4 door,61,Female,4,0,4/4/16,2016,4,1,5:33 AM,30.21771383,-97.66737108
15024828,Buick,2001,Car 4 door,41,Male,4,0,4/4/16,2016,4,1,5:33 AM,30.21771383,-97.66737108
15024828,Buick,2001,Car 4 door,53,Male,4,0,4/4/16,2016,4,1,5:33 AM,30.21771383,-97.66737108
15024828,Buick,2001,Car 4 door,27,Male,4,0,4/4/16,2016,4,1,5:33 AM,30.21771383,-97.66737108
15024828,Toyota,2005,Car 4 door,61,Female,4,0,4/4/16,2016,4,1,5:33 AM,30.21771383,-97.66737108
15024828,Toyota,2005,Car 4 door,41,Male,4,0,4/4/16,2016,4,1,5:33 AM,30.21771383,-97.66737108
15024828,Toyota,2005,Car 4 door,53,Male,4,0,4/4/16,2016,4,1,5:33 AM,30.21771383,-97.66737108
15024828,Toyota,2005,Car 4 door,27,Male,4,0,4/4/16,2016,4,1,5:33 AM,30.21771383,-97.66737108
15024828,Toyota,2013,Sport,61,Female,4,0,4/4/16,2016,4,1,5:33 AM,30.21771383,-97.66737108
15024828,Toyota,2013,Sport,41,Male,4,0,4/4/16,2016,4,1,5:33 AM,30.21771383,-97.66737108
15024828,Toyota,2013,Sport,53,Male,4,0,4/4/16,2016,4,1,5:33 AM,30.21771383,-97.66737108
15024828,Toyota,2013,Sport,27,Male,4,0,4/4/16,2016,4,1,5:33 AM,30.21771383,-97.66737108
15024828,Honda,2006,Van,61,Female,4,0,4/4/16,2016,4,1,5:33 AM,30.21771383,-97.66737108
15024828,Honda,2006,Van,41,Male,4,0,4/4/16,2016,4,1,5:33 AM,30.21771383,-97.66737108
15024828,Honda,2006,Van,53,Male,4,0,4/4/16,2016,4,1,5:33 AM,30.21771383,-97.66737108
15024828,Honda,2006,Van,27,Male,4,0,4/4/16,2016,4,1,5:33 AM,30.21771383,-97.66737108
15024997,GMC,2007,Car 4 door,35,Male,0,0,4/8/16,2016,4,5,5:26 PM,30.26090939,-97.67427508
15024997,GMC,2007,Car 4 door,26,Female,0,0,4/8/16,2016,4,5,5:26 PM,30.26090939,-97.67427508
15024997,Chevrolet,2007,Car 4 door,35,Male,0,0,4/8/16,2016,4,5,5:26 PM,30.26090939,-97.67427508
15024997,Chevrolet,2007,Car 4 door,26,Female,0,0,4/8/16,2016,4,5,5:26 PM,30.26090939,-97.67427508
15025124,Nissan,2012,Car 4 door,20,Female,0,0,4/10/16,2016,4,7,4:49 PM,30.28119098,-97.72843204
15025124,Nissan,2012,Car 4 door,65,Female,0,0,4/10/16,2016,4,7,4:49 PM,30.28119098,-97.72843204
15026188,Toyota,2009,Sport,24,Female,0,0,3/30/16,2016,3,3,10:57 AM,30.32093477,-97.71308247
15026188,Toyota,2009,Sport,44,Male,0,0,3/30/16,2016,3,3,10:57 AM,30.32093477,-97.71308247
15034874,Chevrolet,2006,Car 4 door,37,Female,0,0,4/16/16,2016,4,6,9:47 PM,30.44079405,-97.70080038
15036503,Toyota,1996,Car 4 door,29,Male,1,0,4/15/16,2016,4,5,4:02 PM,30.34751999,-97.79844765
15036503,Toyota,1996,Car 4 door,19,Male,1,0,4/15/16,2016,4,5,4:02 PM,30.34751999,-97.79844765
15036503,Honda,1995,Car 4 door,29,Male,1,0,4/15/16,2016,4,5,4:02 PM,30.34751999,-97.79844765
15036503,Honda,1995,Car 4 door,19,Male,1,0,4/15/16,2016,4,5,4:02 PM,30.34751999,-97.79844765
15036512,Nissan,2003,Car 4 door,26,Male,1,0,4/15/16,2016,4,5,5:39 PM,30.24569777,-97.69055701
15036512,Nissan,2003,Car 4 door,33,Female,1,0,4/15/16,2016,4,5,5:39 PM,30.24569777,-97.69055701
15036512,Nissan,2003,Car 4 door,20,Female,1,0,4/15/16,2016,4,5,5:39 PM,30.24569777,-97.69055701
15036512,GMC,2013,Car 4 door,26,Male,1,0,4/15/16,2016,4,5,5:39 PM,30.24569777,-97.69055701
15036512,GMC,2013,Car 4 door,33,Female,1,0,4/15/16,2016,4,5,5:39 PM,30.24569777,-97.69055701
15036512,GMC,2013,Car 4 door,20,Female,1,0,4/15/16,2016,4,5,5:39 PM,30.24569777,-97.69055701
15036512,Ford,2005,Car 4 door,26,Male,1,0,4/15/16,2016,4,5,5:39 PM,30.24569777,-97.69055701
15036512,Ford,2005,Car 4 door,33,Female,1,0,4/15/16,2016,4,5,5:39 PM,30.24569777,-97.69055701
15036512,Ford,2005,Car 4 door,20,Female,1,0,4/15/16,2016,4,5,5:39 PM,30.24569777,-97.69055701
15037082,Nissan,2005,Car 4 door,33,Female,0,0,4/7/16,2016,4,4,10:20 AM,30.24948082,-97.68898317
15037082,Nissan,2005,Car 4 door,24,Male,0,0,4/7/16,2016,4,4,10:20 AM,30.24948082,-97.68898317
15037083,Lexus,2001,Car 4 door,18,Male,0,0,4/9/16,2016,4,6,9:50 AM,30.27101598,-97.76399926
15037086,Chevrolet,2003,Pickup,45,Female,0,0,4/10/16,2016,4,7,8:53 PM,30.25345581,-97.73650083
15037086,Chevrolet,2003,Pickup,21,Female,0,0,4/10/16,2016,4,7,8:53 PM,30.25345581,-97.73650083
15039549,Honda,2016,Car 4 door,25,Male,2,0,4/19/16,2016,4,2,6:54 AM,30.22185197,-97.68385892
15039549,Honda,2016,Car 4 door,55,Female,2,0,4/19/16,2016,4,2,6:54 AM,30.22185197,-97.68385892
15039549,Lexus,2004,Sport,25,Male,2,0,4/19/16,2016,4,2,6:54 AM,30.22185197,-97.68385892
15039549,Lexus,2004,Sport,55,Female,2,0,4/19/16,2016,4,2,6:54 AM,30.22185197,-97.68385892
15040731,Ford,1936,car 2 door,26,Female,1,0,4/9/16,2016,4,6,12:13 AM,,
15040731,Ford,1936,car 2 door,69,Male,1,0,4/9/16,2016,4,6,12:13 AM,,
15040731,Ford,1936,car 2 door,28,Female,1,0,4/9/16,2016,4,6,12:13 AM,,
15043425,Nissan,2014,Car 4 door,36,Female,1,0,4/10/16,2016,4,7,5:36 PM,30.22218378,-97.68313904
15043425,Nissan,2014,Car 4 door,52,Male,1,0,4/10/16,2016,4,7,5:36 PM,30.22218378,-97.68313904
15043476,Chevrolet,2008,Car 4 door,34,Male,0,0,4/19/16,2016,4,2,11:31 AM,30.21664792,-97.75119826
15043478,Ford,2015,car 2 door,36,Male,1,0,4/19/16,2016,4,2,1:20 PM,30.25822538,-97.75019506
15043478,Ford,2015,car 2 door,32,Female,1,0,4/19/16,2016,4,2,1:20 PM,30.25822538,-97.75019506
15043478,Ford,2000,Sport,36,Male,1,0,4/19/16,2016,4,2,1:20 PM,30.25822538,-97.75019506
15043478,Ford,2000,Sport,32,Female,1,0,4/19/16,2016,4,2,1:20 PM,30.25822538,-97.75019506
15043498,Ford,2011,Car 4 door,24,Male,0,0,4/20/16,2016,4,3,7:50 AM,30.40800528,-97.679048
15043498,Ford,2011,Car 4 door,38,Female,0,0,4/20/16,2016,4,3,7:50 AM,30.40800528,-97.679048
15043498,Toyota,2005,Car 4 door,24,Male,0,0,4/20/16,2016,4,3,7:50 AM,30.40800528,-97.679048
15043498,Toyota,2005,Car 4 door,38,Female,0,0,4/20/16,2016,4,3,7:50 AM,30.40800528,-97.679048
15043612,Honda,2007,Van,19,Female,0,0,4/21/16,2016,4,4,8:20 AM,30.33853041,-97.69892865
15043612,Honda,2007,Van,28,Male,0,0,4/21/16,2016,4,4,8:20 AM,30.33853041,-97.69892865
15043612,Honda,2007,Van,38,Male,0,0,4/21/16,2016,4,4,8:20 AM,30.33853041,-97.69892865
15049878,Toyota,2014,Sport,41,Male,1,0,4/10/16,2016,4,7,9:30 PM,30.4078511,-97.67824113
15049878,Toyota,2014,Sport,27,Male,1,0,4/10/16,2016,4,7,9:30 PM,30.4078511,-97.67824113
15049878,Chevrolet,2014,Van,41,Male,1,0,4/10/16,2016,4,7,9:30 PM,30.4078511,-97.67824113
15049878,Chevrolet,2014,Van,27,Male,1,0,4/10/16,2016,4,7,9:30 PM,30.4078511,-97.67824113
15049948,Toyota,2010,Pickup,34,Male,3,0,4/21/16,2016,4,4,12:10 PM,30.3612514,-97.74416708
15049948,Toyota,2010,Pickup,27,Female,3,0,4/21/16,2016,4,4,12:10 PM,30.3612514,-97.74416708
15049948,Toyota,2010,Pickup,24,Female,3,0,4/21/16,2016,4,4,12:10 PM,30.3612514,-97.74416708
15049948,Hyundai,2003,Car 4 door,34,Male,3,0,4/21/16,2016,4,4,12:10 PM,30.3612514,-97.74416708
15049948,Hyundai,2003,Car 4 door,27,Female,3,0,4/21/16,2016,4,4,12:10 PM,30.3612514,-97.74416708
15049948,Hyundai,2003,Car 4 door,24,Female,3,0,4/21/16,2016,4,4,12:10 PM,30.3612514,-97.74416708
15050063,Hyundai,2014,Sport,38,Female,1,0,4/23/16,2016,4,6,11:30 PM,30.29860977,-97.71729646
15050063,Hyundai,2014,Sport,29,Male,1,0,4/23/16,2016,4,6,11:30 PM,30.29860977,-97.71729646
15050069,Hyundai,2016,Car 4 door,74,Male,3,0,4/24/16,2016,4,7,12:35 PM,30.38465951,-97.64484715
15050069,Hyundai,2016,Car 4 door,49,Male,3,0,4/24/16,2016,4,7,12:35 PM,30.38465951,-97.64484715
15050069,Hyundai,2016,Car 4 door,61,Male,3,0,4/24/16,2016,4,7,12:35 PM,30.38465951,-97.64484715
15050069,GMC,2002,Sport,74,Male,3,0,4/24/16,2016,4,7,12:35 PM,30.38465951,-97.64484715
15050069,GMC,2002,Sport,49,Male,3,0,4/24/16,2016,4,7,12:35 PM,30.38465951,-97.64484715
15050069,GMC,2002,Sport,61,Male,3,0,4/24/16,2016,4,7,12:35 PM,30.38465951,-97.64484715
15050069,GMC,2013,Sport,74,Male,3,0,4/24/16,2016,4,7,12:35 PM,30.38465951,-97.64484715
15050069,GMC,2013,Sport,49,Male,3,0,4/24/16,2016,4,7,12:35 PM,30.38465951,-97.64484715
15050069,GMC,2013,Sport,61,Male,3,0,4/24/16,2016,4,7,12:35 PM,30.38465951,-97.64484715
15053941,Nissan,2016,Car 4 door,19,Male,1,0,4/24/16,2016,4,7,4:13 PM,30.46787552,-97.79657918
15053941,Nissan,2016,Car 4 door,41,Female,1,0,4/24/16,2016,4,7,4:13 PM,30.46787552,-97.79657918
15053941,Nissan,2016,Car 4 door,51,Male,1,0,4/24/16,2016,4,7,4:13 PM,30.46787552,-97.79657918
15053941,Chevrolet,2015,Truck,19,Male,1,0,4/24/16,2016,4,7,4:13 PM,30.46787552,-97.79657918
15053941,Chevrolet,2015,Truck,41,Female,1,0,4/24/16,2016,4,7,4:13 PM,30.46787552,-97.79657918
15053941,Chevrolet,2015,Truck,51,Male,1,0,4/24/16,2016,4,7,4:13 PM,30.46787552,-97.79657918
15053943,Nissan,2009,car 2 door,26,Male,2,0,4/24/16,2016,4,7,5:13 PM,30.28607262,-97.72529486
15053943,Nissan,2009,car 2 door,24,Female,2,0,4/24/16,2016,4,7,5:13 PM,30.28607262,-97.72529486
15053943,Nissan,2009,car 2 door,38,Female,2,0,4/24/16,2016,4,7,5:13 PM,30.28607262,-97.72529486
15053943,Nissan,2009,car 2 door,20,Female,2,0,4/24/16,2016,4,7,5:13 PM,30.28607262,-97.72529486
15053943,Volkswagen,2016,Car 4 door,26,Male,2,0,4/24/16,2016,4,7,5:13 PM,30.28607262,-97.72529486
15053943,Volkswagen,2016,Car 4 door,24,Female,2,0,4/24/16,2016,4,7,5:13 PM,30.28607262,-97.72529486
15053943,Volkswagen,2016,Car 4 door,38,Female,2,0,4/24/16,2016,4,7,5:13 PM,30.28607262,-97.72529486
15053943,Volkswagen,2016,Car 4 door,20,Female,2,0,4/24/16,2016,4,7,5:13 PM,30.28607262,-97.72529486
15053943,Nissan,2014,Car 4 door,26,Male,2,0,4/24/16,2016,4,7,5:13 PM,30.28607262,-97.72529486
15053943,Nissan,2014,Car 4 door,24,Female,2,0,4/24/16,2016,4,7,5:13 PM,30.28607262,-97.72529486
15053943,Nissan,2014,Car 4 door,38,Female,2,0,4/24/16,2016,4,7,5:13 PM,30.28607262,-97.72529486
15053943,Nissan,2014,Car 4 door,20,Female,2,0,4/24/16,2016,4,7,5:13 PM,30.28607262,-97.72529486
15067839,Chevrolet,2002,Sport,58,Male,1,0,4/28/16,2016,4,4,6:17 PM,30.20113837,-97.70912089
15067839,Chevrolet,2002,Sport,37,Female,1,0,4/28/16,2016,4,4,6:17 PM,30.20113837,-97.70912089
15067839,Chevrolet,2002,Sport,17,Unknown,1,0,4/28/16,2016,4,4,6:17 PM,30.20113837,-97.70912089
15070853,Toyota,2013,Car 4 door,43,Male,0,0,3/22/16,2016,3,2,5:06 PM,30.31499477,-97.73653246
15070853,Toyota,2013,Car 4 door,26,Male,0,0,3/22/16,2016,3,2,5:06 PM,30.31499477,-97.73653246
15072610,Nissan,2014,Car 4 door,33,Male,0,0,4/27/16,2016,4,3,6:13 PM,30.41725843,-97.67288229
15072610,Nissan,2014,Car 4 door,28,Female,0,0,4/27/16,2016,4,3,6:13 PM,30.41725843,-97.67288229
15072610,Nissan,2010,Car 4 door,33,Male,0,0,4/27/16,2016,4,3,6:13 PM,30.41725843,-97.67288229
15072610,Nissan,2010,Car 4 door,28,Female,0,0,4/27/16,2016,4,3,6:13 PM,30.41725843,-97.67288229
15079957,Hyundai,2003,Car 4 door,42,Female,2,0,4/6/16,2016,4,3,8:49 PM,30.44088351,-97.66342456
15079957,Hyundai,2003,Car 4 door,27,Male,2,0,4/6/16,2016,4,3,8:49 PM,30.44088351,-97.66342456
15084934,Honda,1992,Car 4 door,77,Female,1,0,4/22/16,2016,4,5,12:59 PM,30.23536868,-97.79418861
15084934,Honda,1992,Car 4 door,36,Female,1,0,4/22/16,2016,4,5,12:59 PM,30.23536868,-97.79418861
15084934,Honda,1992,Car 4 door,33,Male,1,0,4/22/16,2016,4,5,12:59 PM,30.23536868,-97.79418861
15084934,Toyota,2009,Car 4 door,77,Female,1,0,4/22/16,2016,4,5,12:59 PM,30.23536868,-97.79418861
15084934,Toyota,2009,Car 4 door,36,Female,1,0,4/22/16,2016,4,5,12:59 PM,30.23536868,-97.79418861
15084934,Toyota,2009,Car 4 door,33,Male,1,0,4/22/16,2016,4,5,12:59 PM,30.23536868,-97.79418861
15084937,Honda,2005,Van,39,Male,0,0,4/23/16,2016,4,6,1:35 PM,30.23237801,-97.8012619
15084937,Honda,2005,Van,67,Male,0,0,4/23/16,2016,4,6,1:35 PM,30.23237801,-97.8012619
15084937,Volkswagen,1972,car 2 door,39,Male,0,0,4/23/16,2016,4,6,1:35 PM,30.23237801,-97.8012619
15084937,Volkswagen,1972,car 2 door,67,Male,0,0,4/23/16,2016,4,6,1:35 PM,30.23237801,-97.8012619
15084953,Ford,2010,Sport,40,Male,1,0,4/28/16,2016,4,4,4:55 PM,,
15084953,Ford,2010,Sport,50,Male,1,0,4/28/16,2016,4,4,4:55 PM,,
15084964,Buick,1999,Car 4 door,30,Male,0,0,4/29/16,2016,4,5,5:41 AM,30.22219152,-97.68313865
15097939,GMC,1995,Pickup,48,Male,1,0,5/4/16,2016,5,3,1:13 AM,30.34642998,-97.71016351
15098049,Ford,1999,Sport,37,Female,0,0,5/12/16,2016,5,4,1:47 PM,,
15102701,Toyota,2005,Sport,23,Female,1,0,5/11/16,2016,5,3,5:46 AM,30.27473773,-97.73144689
15102701,Toyota,2005,Sport,58,Female,1,0,5/11/16,2016,5,3,5:46 AM,30.27473773,-97.73144689
15102701,Nissan,2014,Car 4 door,23,Female,1,0,5/11/16,2016,5,3,5:46 AM,30.27473773,-97.73144689
15102701,Nissan,2014,Car 4 door,58,Female,1,0,5/11/16,2016,5,3,5:46 AM,30.27473773,-97.73144689
15102721,Ford,2012,Car 4 door,40,Male,1,0,5/13/16,2016,5,5,10:22 AM,30.32556534,-97.67331696
15102721,Ford,2012,Car 4 door,21,Female,1,0,5/13/16,2016,5,5,10:22 AM,30.32556534,-97.67331696
15102721,Kia,2006,Car 4 door,40,Male,1,0,5/13/16,2016,5,5,10:22 AM,30.32556534,-97.67331696
15102721,Kia,2006,Car 4 door,21,Female,1,0,5/13/16,2016,5,5,10:22 AM,30.32556534,-97.67331696
15102928,Chevrolet,2010,Car 4 door,62,Female,0,0,5/15/16,2016,5,7,1:21 PM,30.32553324,-97.67327119
15102928,Chevrolet,2010,Car 4 door,30,Female,0,0,5/15/16,2016,5,7,1:21 PM,30.32553324,-97.67327119
15102928,Ford,2005,Sport,62,Female,0,0,5/15/16,2016,5,7,1:21 PM,30.32553324,-97.67327119
15102928,Ford,2005,Sport,30,Female,0,0,5/15/16,2016,5,7,1:21 PM,30.32553324,-97.67327119
15105135,Honda,2012,car 2 door,31,Male,1,0,5/10/16,2016,5,2,10:19 PM,30.4078602,-97.67841279
15105135,Honda,2012,car 2 door,19,Female,1,0,5/10/16,2016,5,2,10:19 PM,30.4078602,-97.67841279
15105135,Toyota,2005,car 2 door,31,Male,1,0,5/10/16,2016,5,2,10:19 PM,30.4078602,-97.67841279
15105135,Toyota,2005,car 2 door,19,Female,1,0,5/10/16,2016,5,2,10:19 PM,30.4078602,-97.67841279
15106846,Honda,2016,Car 4 door,26,Female,1,0,5/15/16,2016,5,7,8:12 PM,30.40783711,-97.678259
15106846,Honda,2016,Car 4 door,22,Male,1,0,5/15/16,2016,5,7,8:12 PM,30.40783711,-97.678259
15106846,Honda,2016,Car 4 door,30,Male,1,0,5/15/16,2016,5,7,8:12 PM,30.40783711,-97.678259
15106846,Volkswagen,2011,Car 4 door,26,Female,1,0,5/15/16,2016,5,7,8:12 PM,30.40783711,-97.678259
15106846,Volkswagen,2011,Car 4 door,22,Male,1,0,5/15/16,2016,5,7,8:12 PM,30.40783711,-97.678259
